file,model,model-long,codon model,description,tree-length,Lnl,np,kappa,omega,dN,dS
OG0007947,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51051,-1528.159413,26,3.53521,0.0527,0.0279,0.5289
OG0006132,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9939,-7072.497284,26,2.41237,0.43641,0.2453,0.562
OG0013328,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43529,-3530.885048,26,2.90771,0.09128,0.0403,0.441
OG0009537,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.4175,-6042.170571,26,2.82845,0.07534,0.0322,0.4273
OG0010182,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.48901,-3113.40731,26,3.06253,0.21468,0.2663,1.2403
OG0007807,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57545,-755.070712,26,2.9443,0.00546,0.0039,0.7107
OG0009167,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.74804,-3230.703672,26,4.75707,0.24917,0.135,0.5418
OG0005803,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.37213,-11016.740103,26,1.95387,0.14652,0.1845,1.2595
OG0013956,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.33176,-8021.363692,26,2.85777,0.38863,0.5516,1.4194
OG0013322,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73436,-4053.350193,26,2.76369,0.29154,0.1461,0.5012
OG0011268,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43444,-7102.543724,26,2.7548,0.12954,0.0531,0.4102
OG0009815,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81708,-4073.069123,26,2.09034,0.21485,0.1453,0.6761
OG0007866,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.57094,-6051.161775,26,2.39244,0.6057,0.4434,0.7321
OG0006158,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.547,-4513.627375,26,2.66759,0.20142,0.0936,0.4649
OG0009581,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.25253,-3338.509923,26,4.75169,0.13089,0.0296,0.2259
OG0011926,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81114,-835.968608,26,3.52682,0.29593,0.155,0.5237
OG0006623,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61516,-7442.509001,26,2.92824,0.15978,0.0921,0.5765
OG0005597,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.17153,-4588.607313,26,3.9342,0.36227,0.2568,0.7088
OG0005661,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.99539,-2182.481928,26,1.41893,0.25551,0.3932,1.5388
OG0007580,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.13469,-4560.525568,26,3.85822,0.04758,0.0814,1.7096
OG0012352,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45679,-4297.995388,26,3.43678,0.0901,0.0434,0.4821
OG0011432,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.44989,-1562.343817,26,3.05279,0.21793,0.0759,0.3481
OG0008502,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68539,-3730.210854,26,3.88837,0.41059,0.1627,0.3962
OG0007843,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.3461,-3005.16325,26,1.68805,0.36296,0.3087,0.8505
OG0009176,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49447,-2981.988983,26,3.95908,0.25968,0.0938,0.3612
OG0009624,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77554,-943.029715,26,3.11289,0.29217,0.1499,0.5131
OG0008142,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93217,-19936.376424,26,3.21465,0.48253,0.2403,0.4979
OG0011215,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.82054,-1953.969575,26,2.64416,0.38249,0.1921,0.5022
OG0006076,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.96001,-2211.995996,26,1.94043,0.22745,0.1683,0.7401
OG0008634,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.42595,-2287.928276,26,2.92567,0.06962,0.0315,0.4521
OG0005645,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50712,-3088.229265,26,4.7075,0.04364,0.0231,0.53
OG0008921,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.32241,-2752.126827,26,3.66091,0.12203,0.0366,0.2997
OG0008607,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68251,-4421.476325,26,3.7974,0.31754,0.1414,0.4453
OG0010012,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.35088,-4355.474068,26,2.17316,0.04263,0.0179,0.4205
OG0006210,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.18927,-4975.351451,26,2.55255,0.25423,0.2232,0.878
OG0008468,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62229,-8462.109,26,3.56582,0.34799,0.137,0.3936
OG0008460,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45652,-4543.19589,26,3.73763,0.05611,0.0281,0.501
OG0011031,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.58453,-2429.647062,26,2.92926,0.34135,0.1341,0.3929
OG0010518,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.94025,-6147.785747,26,3.86306,0.12982,0.1085,0.8361
OG0006613,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50559,-731.646334,26,3.45966,0.30534,0.1041,0.341
OG0007421,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.12113,-5608.425567,26,2.68839,0.43411,0.5284,1.2172
OG0012543,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.45585,-3247.339016,26,2.78367,0.58885,0.4093,0.6951
OG0005800,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60915,-13462.728064,26,3.28438,0.13511,0.0726,0.5376
OG0005261,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85338,-25371.006983,26,3.17205,0.44291,0.2179,0.4919
OG0009381,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,5.24907,-5212.876377,26,1.87414,0.35848,1.2003,3.3484
OG0011299,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52922,-2537.279182,26,2.9206,0.231,0.0916,0.3967
OG0009759,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,4.04712,-3369.137554,26,1.72485,0.20506,0.7361,3.5895
OG0012357,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54651,-1760.323713,26,2.42557,0.11734,0.0634,0.5399
OG0006517,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61528,-2564.437224,26,3.44908,0.23191,0.1048,0.4518
OG0012653,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.17302,-5000.407618,26,2.58848,0.61739,0.3394,0.5498
OG0012805,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9742,-1978.12175,26,3.14321,0.27463,0.1992,0.7254
OG0009271,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.56582,-3912.691445,26,2.15181,0.6914,0.4687,0.6779
OG0013881,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64917,-2631.255158,26,2.99254,0.11894,0.0706,0.5938
OG0008126,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51115,-4591.971531,26,4.17764,0.30545,0.1006,0.3292
OG0010651,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41241,-1228.635465,26,3.18416,0.15932,0.0557,0.3493
OG0012850,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56476,-6407.337356,26,3.89749,0.2521,0.1052,0.4174
OG0011332,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.81418,-2145.915035,26,1.56198,0.20626,0.5403,2.6195
OG0005198,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.30129,-9002.520623,26,2.63529,0.3136,0.2728,0.8699
OG0013488,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8692,-9030.755734,26,3.0047,0.34989,0.1838,0.5252
OG0009490,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.77384,-2026.271286,26,4.0266,0.31248,0.1599,0.5118
OG0013546,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.78019,-5054.800902,26,3.1509,0.18699,0.1173,0.6275
OG0010590,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.09837,-3031.125244,26,3.7389,0.7392,0.3371,0.4561
OG0008402,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55165,-2367.550808,26,2.72693,0.11491,0.0579,0.5039
OG0005339,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68582,-3572.506953,26,1.92902,0.2201,0.1244,0.5654
OG0010237,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.05202,-11874.594838,26,3.19762,0.10947,0.1415,1.2928
OG0011431,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56273,-1436.356749,26,2.31438,0.27081,0.1137,0.4197
OG0014120,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54931,-2907.228325,26,1.94392,0.24615,0.1034,0.42
OG0011808,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52704,-7617.059306,26,3.23775,0.26886,0.1019,0.379
OG0007223,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.64998,-2752.300897,26,4.28439,0.00757,0.0049,0.6532
OG0010767,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37646,-1167.506432,26,4.47444,0.12233,0.041,0.3349
OG0006929,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5959,-4541.353896,26,3.13268,0.51099,0.1605,0.314
OG0010343,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41677,-1253.259515,26,2.40132,0.05225,0.0245,0.468
OG0007214,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.30719,-14762.138325,26,3.26163,0.17736,0.2245,1.266
OG0011781,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.0757,-3457.580571,26,1.93664,0.18978,0.165,0.8694
OG0011753,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.39194,-18759.690425,26,2.87819,0.09605,0.0389,0.4045
OG0006928,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48841,-4298.356477,26,5.40873,0.16764,0.0652,0.389
OG0007708,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.51389,-3488.021682,26,3.587,0.18451,0.0796,0.4313
OG0005886,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.72194,-2887.256223,26,1.43642,0.06018,0.0639,1.0615
OG0006226,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.30469,-3934.616751,26,2.70435,0.26575,0.2444,0.9198
OG0012139,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.84304,-1846.697209,26,1.34225,0.22647,0.1566,0.6915
OG0010748,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67673,-3606.235115,26,3.92837,0.32447,0.1421,0.438
OG0011225,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.88953,-3362.73199,26,2.42896,0.29617,0.1952,0.6592
OG0012949,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.73256,-2976.906493,26,2.05622,0.14089,0.0984,0.6981
OG0012878,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24315,-1535.953527,26,3.31931,0.72073,0.3714,0.5153
OG0006008,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37482,-2117.222326,26,5.44283,0.06018,0.0209,0.3474
OG0012732,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.93622,-3031.241693,26,2.27037,0.06434,0.0781,1.2138
OG0007741,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60965,-709.820002,26,3.85353,0.29642,0.1163,0.3922
OG0008414,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.32218,-5656.82708,26,3.29326,0.02533,0.01,0.3946
OG0006191,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.81332,-7034.260045,26,3.53781,0.35714,0.1787,0.5005
OG0012826,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.34393,-1435.871349,26,2.81934,0.4222,0.3181,0.7535
OG0005469,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.43607,-3698.44477,26,2.52937,0.08867,0.0376,0.4243
OG0005753,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.47255,-7283.486403,26,4.29175,0.20197,0.0762,0.3774
OG0007842,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83251,-4549.681909,26,1.8749,0.31406,0.1782,0.5673
OG0010181,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8903,-2828.788048,26,4.18063,0.38838,0.2022,0.5206
OG0012977,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.16043,-2831.223965,26,3.01438,0.12691,0.1378,1.0859
OG0013184,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61042,-7227.296813,26,2.26924,0.16799,0.096,0.5712
OG0009004,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.67008,-3913.586826,26,2.99496,0.37828,0.1598,0.4225
OG0006519,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45249,-5382.882179,26,3.74626,0.23033,0.0806,0.3499
OG0013162,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.98936,-1158.268262,26,2.37077,0.32432,0.2112,0.6512
OG0011398,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45595,-5317.817948,26,3.40483,0.1677,0.0625,0.3728
OG0005445,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.21528,-9010.35507,26,3.73495,0.37512,0.2732,0.7283
OG0011598,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.7144,-4431.011212,26,3.38845,0.38521,0.1699,0.4411
OG0009416,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.22935,-2039.58065,26,3.07828,0.19053,0.2016,1.0581
OG0007092,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54361,-5122.630683,26,2.82325,0.02673,0.0162,0.6076
OG0013852,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.17917,-4639.476597,26,2.70643,0.10367,0.127,1.2253
OG0009879,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76477,-3036.824989,26,2.30707,0.32363,0.172,0.5315
OG0012391,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.03585,-11560.473072,26,2.48233,0.30396,0.4314,1.4193
OG0007066,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.96136,-4880.067678,26,2.06593,0.3764,0.4496,1.1946
OG0011898,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85961,-3774.93918,26,3.29765,0.19988,0.1402,0.7013
OG0005949,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.4317,-2972.408437,26,2.8855,0.362,0.3181,0.8787
OG0011128,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.21664,-2661.39039,26,2.04805,0.19598,0.2165,1.1045
OG0013392,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.57321,-961.751835,26,0.73872,0.27955,0.3508,1.255
OG0007041,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.26737,-6546.387722,26,3.51297,0.13825,0.198,1.4319
OG0005740,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.92033,-5803.658331,26,2.75347,0.39183,0.2147,0.548
OG0014127,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.52858,-13891.443061,26,4.28072,0.23418,0.0934,0.3989
OG0011008,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56372,-3410.498324,26,3.14008,0.12194,0.063,0.5168
OG0008674,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56356,-4688.373076,26,4.01706,0.34531,0.125,0.362
OG0010655,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61922,-1706.303587,26,2.88375,0.15196,0.0838,0.5515
OG0006890,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49323,-3365.178015,26,3.50323,0.30489,0.1023,0.3356
OG0010041,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.03649,-2238.043157,26,2.51416,0.1451,0.1299,0.8949
OG0011462,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.89174,-2132.592835,26,2.23964,0.10339,0.0965,0.9339
OG0005945,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.12864,-1797.280345,26,1.38824,0.44739,0.2975,0.665
OG0009467,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.23168,-2628.270617,26,2.42465,0.132,0.171,1.2952
OG0012319,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.02369,-3349.659029,26,1.68842,0.28076,0.203,0.7229
OG0007212,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.36055,-1708.187627,26,2.58842,0.10605,0.2008,1.8931
OG0008302,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.87246,-1927.163531,26,1.97949,0.14662,0.1156,0.7881
OG0012791,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.07735,-2174.008334,26,2.54185,0.48621,0.2801,0.5761
OG0010599,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.32573,-1217.067897,26,4.85318,0.23276,0.0558,0.2396
OG0011191,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.53496,-1415.304162,26,2.66203,0.40053,0.3575,0.8927
OG0011873,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63058,-3962.676302,26,3.63312,0.36041,0.1441,0.3999
OG0008728,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.5294,-2273.207132,26,3.4171,0.16483,0.076,0.4608
OG0011470,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75952,-3788.712283,26,2.67403,0.25838,0.1402,0.5426
OG0005906,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.31239,-832.692881,26,5.37239,0.05398,0.0164,0.3033
OG0011079,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27512,-2817.138222,26,1.6541,0.22185,0.2292,1.0331
OG0010036,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59178,-1076.000135,26,1.65191,0.10011,0.0676,0.6748
OG0009301,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.13234,-6963.267395,26,3.27609,0.74156,0.345,0.4653
OG0008907,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.85879,-8114.426773,26,3.38708,0.59384,0.2465,0.4151
OG0012882,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.259,-2306.589088,26,2.6951,0.38518,0.2893,0.751
OG0009234,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.57774,-6301.998832,26,3.96746,0.25672,0.1046,0.4076
OG0011586,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8341,-3783.408567,26,4.28052,0.31045,0.1686,0.5432
OG0008493,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.9669,-6032.269222,26,1.62246,0.29498,0.6755,2.2899
OG0009013,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.45318,-11715.71451,26,3.44854,0.1082,0.0486,0.4491
OG0009803,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24425,-4564.2814,26,3.41465,0.13437,0.1487,1.1066
OG0006771,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.04792,-12620.355972,26,3.01489,0.25098,0.1897,0.7557
OG0008830,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49209,-3984.711697,26,3.63364,0.10442,0.0488,0.4677
OG0008467,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59928,-5202.270666,26,3.76628,0.22919,0.1035,0.4515
OG0008109,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.28631,-1564.487,26,5.96916,0.16797,0.0378,0.2253
OG0011715,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.62886,-1944.450265,26,3.99938,0.16136,0.0868,0.5381
OG0008379,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53867,-2018.927268,26,5.02722,0.06109,0.0488,0.7987
OG0009325,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.62571,-4515.668519,26,3.30906,0.29236,0.3342,1.1432
OG0013297,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.76004,-3768.392618,26,2.60265,0.39272,0.1802,0.4588
OG0012503,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.68328,-6074.59445,26,3.67544,0.25964,0.1238,0.4767
OG0008301,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.55098,-2493.345027,26,2.63863,0.10219,0.0533,0.5218
OG0013180,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.88257,-4224.481882,26,1.99986,0.39356,0.2197,0.5581
OG0008591,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.47034,-6105.95006,26,2.56382,0.2079,0.2542,1.2225
OG0007784,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.60936,-1356.925883,26,1.27337,0.21047,0.2923,1.3888
OG0007698,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.9543,-9979.235824,26,2.89066,0.24661,0.1685,0.6832
OG0007564,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.54029,-1386.559374,26,2.46721,0.26614,0.1061,0.3985
OG0007803,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.10785,-26247.782331,26,3.3468,0.44841,0.2711,0.6046
OG0005905,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.87763,-23795.65531,26,3.72859,0.48861,0.2358,0.4827
OG0010593,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.8609,-2257.927006,26,3.30283,0.03951,0.0598,1.5132
OG0011819,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.24833,-9348.390486,26,2.30644,0.0702,0.0947,1.3492
OG0009805,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.71059,-15557.316647,26,3.3114,0.29494,0.1509,0.5117
OG0009441,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.48719,-2972.003532,26,1.68594,0.26568,0.5239,1.9719
OG0006598,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.60784,-1681.005556,26,1.39216,0.19937,0.1029,0.5161
OG0008260,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,2.1106,-4594.787328,26,1.42555,0.20203,0.3507,1.7358
OG0010958,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.50682,-5136.533876,26,3.24466,0.1126,0.0537,0.4766
OG0010068,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.56827,-3027.361694,26,3.53688,0.16186,0.0765,0.4729
OG0006173,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.49006,-7408.162897,26,4.07454,0.16189,0.0691,0.4267
OG0006167,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63696,-6106.31786,26,3.58091,0.21778,0.1084,0.4976
OG0012443,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.79241,-5807.364774,26,3.72631,0.05184,0.0673,1.2979
OG0013675,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.72406,-3652.872162,26,3.06567,0.05697,0.0455,0.7987
OG0006503,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.63298,-2393.750519,26,2.20874,0.40704,0.1513,0.3717
OG0011113,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.26103,-1537.848862,26,4.18518,0.06055,0.0157,0.2594
OG0006957,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.05026,-2981.108265,26,2.34883,0.35951,0.2369,0.659
OG0006637,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37485,-1370.743772,26,2.67988,0.06792,0.0263,0.3876
OG0006966,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.75738,-3454.930444,26,3.75693,0.56712,0.2084,0.3676
OG0012888,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.53553,-2514.357884,26,2.72636,0.78189,0.4726,0.6045
OG0007794,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.27118,-6055.392692,26,3.50264,0.07463,0.1468,1.9673
OG0006445,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.95289,-6707.764478,26,3.04494,0.31359,0.1965,0.6268
OG0010984,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.6216,-3518.248412,26,3.80955,0.22632,0.1048,0.463
OG0009538,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.35899,-556.310884,26,1.81213,0.01096,0.0048,0.4345
OG0010809,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.61762,-2534.154365,26,3.03448,0.15009,0.0794,0.5289
OG0007151,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.59699,-2715.532243,26,3.16374,0.42302,0.1461,0.3453
OG0010745,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.41438,-3699.138944,26,2.42183,0.10653,0.0426,0.4002
OG0006640,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.38071,-2750.881163,26,2.87288,0.10651,0.0392,0.3684
OG0013940,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.66618,-3132.326791,26,4.71541,0.24885,0.1147,0.461
OG0012691,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.83588,-1609.154063,26,2.47951,0.145,0.1094,0.7544
OG0006865,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.53634,-8780.907642,26,2.94948,0.14782,0.072,0.4871
OG0010702,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.37663,-7295.62019,26,2.07599,0.44113,0.3453,0.7827
OG0012321,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.42582,-1995.706109,26,3.5251,0.77045,0.4414,0.5729
OG0009140,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,1.03332,-6054.168896,26,2.58792,0.56905,0.286,0.5026
OG0008034,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.37815,-5407.607436,26,4.49344,0.04538,0.0191,0.4207
OG0011960,M0,"One dN/dS ratio for branches, ",F3x4,one-ratio,0.48249,-6795.729672,26,3.73064,0.22334,0.0822,0.3679
